"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00427516","ST. GEORGE, UT US","1957-09-25",,"92","51","88"
"USC00427516","ST. GEORGE, UT US","1957-09-26",,"93","55","90"
"USC00427516","ST. GEORGE, UT US","1957-09-27",,"95","56","93"
"USC00427516","ST. GEORGE, UT US","1957-09-28",,"95","55","92"
"USC00427516","ST. GEORGE, UT US","1957-09-29",,"94","54","93"
"USC00427516","ST. GEORGE, UT US","1957-09-30",,"96","57","94"
"USC00427516","ST. GEORGE, UT US","1957-10-01",,"89","57","82"
"USC00427516","ST. GEORGE, UT US","1957-10-02",,"87","55","80"
"USC00427516","ST. GEORGE, UT US","1957-10-03",,"82","59","75"
"USC00427516","ST. GEORGE, UT US","1957-10-04",,"76","49","73"
"USC00427516","ST. GEORGE, UT US","1957-10-05",,"84","40","81"
"USC00427516","ST. GEORGE, UT US","1957-10-06",,"82","46","77"
"USC00427516","ST. GEORGE, UT US","1957-10-07",,"80","41","75"
"USC00427516","ST. GEORGE, UT US","1957-10-08",,"83","40","79"
"USC00427516","ST. GEORGE, UT US","1957-10-09",,"87","44","83"
"USC00427516","ST. GEORGE, UT US","1957-10-10",,"88","45","82"
"USC00427516","ST. GEORGE, UT US","1957-10-11",,"83","58","59"
"USC00427516","ST. GEORGE, UT US","1957-10-12",,"70","50","64"
"USC00427516","ST. GEORGE, UT US","1957-10-13",,"68","53","65"
"USC00427516","ST. GEORGE, UT US","1957-10-14",,"69","54","66"
"USC00427516","ST. GEORGE, UT US","1957-10-15",,"73","55","71"
"USC00427516","ST. GEORGE, UT US","1957-10-16",,"76","49","75"
"USC00427516","ST. GEORGE, UT US","1957-10-17",,"78","48","78"
"USC00427516","ST. GEORGE, UT US","1957-10-18",,"77","56","74"
"USC00427516","ST. GEORGE, UT US","1957-10-19",,"78","46","73"
"USC00427516","ST. GEORGE, UT US","1957-10-20",,"73","52","63"
"USC00427516","ST. GEORGE, UT US","1957-10-21",,"64","48","53"
"USC00427516","ST. GEORGE, UT US","1957-10-22",,"60","42","58"
"USC00427516","ST. GEORGE, UT US","1957-10-23",,"67","43","66"
"USC00427516","ST. GEORGE, UT US","1957-10-24",,"70","48","70"
"USC00427516","ST. GEORGE, UT US","1957-10-25",,"70","49","68"
"USC00427516","ST. GEORGE, UT US","1957-10-26",,"73","42","69"
"USC00427516","ST. GEORGE, UT US","1957-10-27",,"76","55","73"
"USC00427516","ST. GEORGE, UT US","1957-10-28",,"75","45","70"
"USC00427516","ST. GEORGE, UT US","1957-10-29",,"75","45","64"
"USC00427516","ST. GEORGE, UT US","1957-10-30",,"68","42","62"
"USC00427516","ST. GEORGE, UT US","1957-10-31",,"63","51","54"
"USC00427516","ST. GEORGE, UT US","1957-11-01",,"68","49","63"
"USC00427516","ST. GEORGE, UT US","1957-11-02",,"63","46","48"
"USC00427516","ST. GEORGE, UT US","1957-11-03",,"53","43","50"
"USC00427516","ST. GEORGE, UT US","1957-11-04",,"55","39","53"
"USC00427516","ST. GEORGE, UT US","1957-11-05",,"53","43","47"
"USC00427516","ST. GEORGE, UT US","1957-11-06",,"55","35","53"
"USC00427516","ST. GEORGE, UT US","1957-11-07",,"58","32","58"
"USC00427516","ST. GEORGE, UT US","1957-11-08",,"59","33","57"
"USC00427516","ST. GEORGE, UT US","1957-11-09",,"66","35","64"
"USC00427516","ST. GEORGE, UT US","1957-11-10",,"65","35","61"
"USC00427516","ST. GEORGE, UT US","1957-11-11",,"65","37","60"
"USC00427516","ST. GEORGE, UT US","1957-11-12",,"64","39","54"
"USC00427516","ST. GEORGE, UT US","1957-11-13",,"58","33","56"
"USC00427516","ST. GEORGE, UT US","1957-11-14",,"60","36","59"
"USC00427516","ST. GEORGE, UT US","1957-11-15",,"60","35","52"
"USC00427516","ST. GEORGE, UT US","1957-11-16",,"53","36","52"
"USC00427516","ST. GEORGE, UT US","1957-11-17",,"51","28","40"
"USC00427516","ST. GEORGE, UT US","1957-11-18",,"58","27","58"
"USC00427516","ST. GEORGE, UT US","1957-11-19",,"58","27","56"
"USC00427516","ST. GEORGE, UT US","1957-11-20",,"58","30","54"
"USC00427516","ST. GEORGE, UT US","1957-11-21",,"57","34","45"
"USC00427516","ST. GEORGE, UT US","1957-11-22",,"50","27","49"
"USC00427516","ST. GEORGE, UT US","1957-11-23",,"60","29","60"
"USC00427516","ST. GEORGE, UT US","1957-11-24",,"65","29","61"
"USC00427516","ST. GEORGE, UT US","1957-11-25",,"65","31","64"
"USC00427516","ST. GEORGE, UT US","1957-11-26",,"62","32","60"
"USC00427516","ST. GEORGE, UT US","1957-11-27",,"61","36","53"
"USC00427516","ST. GEORGE, UT US","1957-11-28",,"53","26","51"
"USC00427516","ST. GEORGE, UT US","1957-11-29",,"53","33","52"
"USC00427516","ST. GEORGE, UT US","1957-11-30",,"54","24","49"
"USC00427516","ST. GEORGE, UT US","1957-12-01",,"55","18","50"
"USC00427516","ST. GEORGE, UT US","1957-12-02",,"59","22","58"
"USC00427516","ST. GEORGE, UT US","1957-12-03",,"59","22","53"
"USC00427516","ST. GEORGE, UT US","1957-12-04",,"53","21","44"
"USC00427516","ST. GEORGE, UT US","1957-12-05",,"50","40","49"
"USC00427516","ST. GEORGE, UT US","1957-12-06",,"57","32","54"
"USC00427516","ST. GEORGE, UT US","1957-12-07",,"56","33","54"
"USC00427516","ST. GEORGE, UT US","1957-12-08",,"63","31","49"
"USC00427516","ST. GEORGE, UT US","1957-12-09",,"63","31","62"
"USC00427516","ST. GEORGE, UT US","1957-12-10",,"63","31","61"
"USC00427516","ST. GEORGE, UT US","1957-12-11",,"62","27","59"
"USC00427516","ST. GEORGE, UT US","1957-12-12",,"58","25","55"
"USC00427516","ST. GEORGE, UT US","1957-12-13",,"64","25","57"
"USC00427516","ST. GEORGE, UT US","1957-12-14",,"62","39","60"
"USC00427516","ST. GEORGE, UT US","1957-12-15",,"62","39","60"
"USC00427516","ST. GEORGE, UT US","1957-12-16",,"60","43","55"
"USC00427516","ST. GEORGE, UT US","1957-12-17",,"60","46","59"
"USC00427516","ST. GEORGE, UT US","1957-12-18",,"59","31","51"
"USC00427516","ST. GEORGE, UT US","1957-12-19",,"53","28","53"
"USC00427516","ST. GEORGE, UT US","1957-12-20",,"53","27","50"
"USC00427516","ST. GEORGE, UT US","1957-12-21",,"51","29","49"
"USC00427516","ST. GEORGE, UT US","1957-12-22",,"51","26","50"
"USC00427516","ST. GEORGE, UT US","1957-12-23",,"53","25","51"
"USC00427516","ST. GEORGE, UT US","1957-12-24",,"54","26","52"
"USC00427516","ST. GEORGE, UT US","1957-12-25",,"60","24","53"
"USC00427516","ST. GEORGE, UT US","1957-12-26",,"58","24","55"
"USC00427516","ST. GEORGE, UT US","1957-12-27",,"55","26","51"
"USC00427516","ST. GEORGE, UT US","1957-12-28",,"53","27","52"
"USC00427516","ST. GEORGE, UT US","1957-12-29",,"55","26","52"
"USC00427516","ST. GEORGE, UT US","1957-12-30",,"55","25","52"
"USC00427516","ST. GEORGE, UT US","1957-12-31",,"56","24","51"
"USC00427516","ST. GEORGE, UT US","1958-01-01",,"58","22","53"
"USC00427516","ST. GEORGE, UT US","1958-01-02",,"54","24","53"
"USC00427516","ST. GEORGE, UT US","1958-01-03",,"56","24","55"
"USC00427516","ST. GEORGE, UT US","1958-01-04",,"57","24","54"
"USC00427516","ST. GEORGE, UT US","1958-01-05",,"57","23","54"
"USC00427516","ST. GEORGE, UT US","1958-01-06",,"59","22","56"
"USC00427516","ST. GEORGE, UT US","1958-01-07",,"58","24","57"
"USC00427516","ST. GEORGE, UT US","1958-01-08",,"58","22","53"
"USC00427516","ST. GEORGE, UT US","1958-01-09",,"58","22","56"
"USC00427516","ST. GEORGE, UT US","1958-01-10",,"56","24","50"
"USC00427516","ST. GEORGE, UT US","1958-01-11",,"55","25","54"
"USC00427516","ST. GEORGE, UT US","1958-01-12",,"56","25","54"
"USC00427516","ST. GEORGE, UT US","1958-01-13",,"54","25","53"
"USC00427516","ST. GEORGE, UT US","1958-01-14",,"54","23","53"
"USC00427516","ST. GEORGE, UT US","1958-01-15",,"56","23","54"
"USC00427516","ST. GEORGE, UT US","1958-01-16",,"62","25","61"
"USC00427516","ST. GEORGE, UT US","1958-01-17",,"60","26","50"
"USC00427516","ST. GEORGE, UT US","1958-01-18",,"54","25","51"
"USC00427516","ST. GEORGE, UT US","1958-01-19",,"55","31","50"
"USC00427516","ST. GEORGE, UT US","1958-01-20",,"51","20","49"
"USC00427516","ST. GEORGE, UT US","1958-01-21",,"52","18","49"
"USC00427516","ST. GEORGE, UT US","1958-01-22",,"51","26","49"
"USC00427516","ST. GEORGE, UT US","1958-01-23",,"52","21","48"
"USC00427516","ST. GEORGE, UT US","1958-01-24",,"52","29","47"
"USC00427516","ST. GEORGE, UT US","1958-01-25",,"58","37","57"
"USC00427516","ST. GEORGE, UT US","1958-01-26",,"58","40","48"
"USC00427516","ST. GEORGE, UT US","1958-01-27",,"56","32","55"
"USC00427516","ST. GEORGE, UT US","1958-01-28",,"55","33","52"
"USC00427516","ST. GEORGE, UT US","1958-01-29",,"56","35","54"
"USC00427516","ST. GEORGE, UT US","1958-01-30",,"58","30","58"
"USC00427516","ST. GEORGE, UT US","1958-01-31",,"58","27","56"
"USC00427516","ST. GEORGE, UT US","1958-02-01",,"62","27","61"
"USC00427516","ST. GEORGE, UT US","1958-02-02",,"64","28","59"
"USC00427516","ST. GEORGE, UT US","1958-02-03",,"59","44","57"
"USC00427516","ST. GEORGE, UT US","1958-02-04",,"57","40","47"
"USC00427516","ST. GEORGE, UT US","1958-02-05",,"59","41","56"
"USC00427516","ST. GEORGE, UT US","1958-02-06",,"58","38","54"
"USC00427516","ST. GEORGE, UT US","1958-02-07",,"59","35","59"
"USC00427516","ST. GEORGE, UT US","1958-02-08",,"60","39","52"
"USC00427516","ST. GEORGE, UT US","1958-02-09",,"57","39","56"
"USC00427516","ST. GEORGE, UT US","1958-02-10",,"60","36","59"
"USC00427516","ST. GEORGE, UT US","1958-02-11",,"62","38","59"
"USC00427516","ST. GEORGE, UT US","1958-02-12",,"58","32","50"
"USC00427516","ST. GEORGE, UT US","1958-02-13",,"61","37","56"
"USC00427516","ST. GEORGE, UT US","1958-02-14",,"58","31","52"
"USC00427516","ST. GEORGE, UT US","1958-02-15",,"63","35","60"
"USC00427516","ST. GEORGE, UT US","1958-02-16",,"65","35","63"
"USC00427516","ST. GEORGE, UT US","1958-02-17",,"67","34","66"
"USC00427516","ST. GEORGE, UT US","1958-02-18",,"68","35","67"
"USC00427516","ST. GEORGE, UT US","1958-02-19",,"68","35","61"
"USC00427516","ST. GEORGE, UT US","1958-02-20",,"70","41","67"
"USC00427516","ST. GEORGE, UT US","1958-02-21",,"73","38","73"
"USC00427516","ST. GEORGE, UT US","1958-02-22",,"75","40","73"
"USC00427516","ST. GEORGE, UT US","1958-02-23",,"73","45","67"
"USC00427516","ST. GEORGE, UT US","1958-02-24",,"70","41","69"
"USC00427516","ST. GEORGE, UT US","1958-02-25",,"70","42","44"
"USC00427516","ST. GEORGE, UT US","1958-02-26",,"55","35","54"
"USC00427516","ST. GEORGE, UT US","1958-02-27",,"55","29","50"
"USC00427516","ST. GEORGE, UT US","1958-02-28",,"51","28","49"
"USC00427516","ST. GEORGE, UT US","1958-03-01",,"55","27","54"
"USC00427516","ST. GEORGE, UT US","1958-03-02",,"55","26","50"
"USC00427516","ST. GEORGE, UT US","1958-03-03",,"59","26","58"
"USC00427516","ST. GEORGE, UT US","1958-03-04",,"61","29","59"
"USC00427516","ST. GEORGE, UT US","1958-03-05",,"61","27","59"
"USC00427516","ST. GEORGE, UT US","1958-03-06",,"60","32","51"
"USC00427516","ST. GEORGE, UT US","1958-03-07",,"52","38","48"
"USC00427516","ST. GEORGE, UT US","1958-03-08",,"50","34","47"
"USC00427516","ST. GEORGE, UT US","1958-03-09",,"50","32","48"
"USC00427516","ST. GEORGE, UT US","1958-03-10",,"52","26","51"
"USC00427516","ST. GEORGE, UT US","1958-03-11",,"51","35","44"
"USC00427516","ST. GEORGE, UT US","1958-03-12",,"51","35","49"
"USC00427516","ST. GEORGE, UT US","1958-03-13",,"52","37","47"
"USC00427516","ST. GEORGE, UT US","1958-03-14",,"52","34","36"
"USC00427516","ST. GEORGE, UT US","1958-03-15",,"52","36","52"
"USC00427516","ST. GEORGE, UT US","1958-03-16",,"62","45","54"
"USC00427516","ST. GEORGE, UT US","1958-03-17",,"58","40","57"
"USC00427516","ST. GEORGE, UT US","1958-03-18",,"64","40","62"
"USC00427516","ST. GEORGE, UT US","1958-03-19",,"70","40","69"
"USC00427516","ST. GEORGE, UT US","1958-03-20",,"70","40","69"
"USC00427516","ST. GEORGE, UT US","1958-03-22",,"64","42","51"
"USC00427516","ST. GEORGE, UT US","1958-03-23",,"66","40","64"
"USC00427516","ST. GEORGE, UT US","1958-03-24",,"66","45","56"
"USC00427516","ST. GEORGE, UT US","1958-03-25",,"65","39","61"
"USC00427516","ST. GEORGE, UT US","1958-03-26",,"64","40","62"
"USC00427516","ST. GEORGE, UT US","1958-03-27",,"67","39","63"
"USC00427516","ST. GEORGE, UT US","1958-03-28",,"64","37","52"
"USC00427516","ST. GEORGE, UT US","1958-03-29",,"63","42","60"
"USC00427516","ST. GEORGE, UT US","1958-03-30",,"63","42","60"
"USC00427516","ST. GEORGE, UT US","1958-03-31",,"59","46","58"
"USC00427516","ST. GEORGE, UT US","1958-04-01",,"58","49","54"
"USC00427516","ST. GEORGE, UT US","1958-04-02",,"55","44","55"
"USC00427516","ST. GEORGE, UT US","1958-04-03",,"55","45","47"
"USC00427516","ST. GEORGE, UT US","1958-04-04",,"57","34","49"
"USC00427516","ST. GEORGE, UT US","1958-04-05",,"60","30","59"
"USC00427516","ST. GEORGE, UT US","1958-04-06",,"65","34","62"
"USC00427516","ST. GEORGE, UT US","1958-04-07",,"62","44","48"
"USC00427516","ST. GEORGE, UT US","1958-04-08",,"65","40","64"
"USC00427516","ST. GEORGE, UT US","1958-04-09",,"69","37","67"
"USC00427516","ST. GEORGE, UT US","1958-04-10",,"72","36","71"
"USC00427516","ST. GEORGE, UT US","1958-04-11",,"72","42","65"
"USC00427516","ST. GEORGE, UT US","1958-04-12",,"71","38","68"
"USC00427516","ST. GEORGE, UT US","1958-04-13",,"73","38","64"
"USC00427516","ST. GEORGE, UT US","1958-04-14",,"76","39","73"
"USC00427516","ST. GEORGE, UT US","1958-04-15",,"85","42","84"
"USC00427516","ST. GEORGE, UT US","1958-04-16",,"85","43","82"
"USC00427516","ST. GEORGE, UT US","1958-04-17",,"83","46","82"
"USC00427516","ST. GEORGE, UT US","1958-04-18",,"84","48","80"
"USC00427516","ST. GEORGE, UT US","1958-04-19",,"86","49","85"
"USC00427516","ST. GEORGE, UT US","1958-04-20",,"86","48","85"
"USC00427516","ST. GEORGE, UT US","1958-04-21",,"87","48","83"
"USC00427516","ST. GEORGE, UT US","1958-04-22",,"85","46","84"
"USC00427516","ST. GEORGE, UT US","1958-04-23",,"84","42","69"
"USC00427516","ST. GEORGE, UT US","1958-04-24",,"76","35","68"
"USC00427516","ST. GEORGE, UT US","1958-04-25",,"70","37","65"
"USC00427516","ST. GEORGE, UT US","1958-04-26",,"76","41","75"
"USC00427516","ST. GEORGE, UT US","1958-04-27",,"78","41","74"
"USC00427516","ST. GEORGE, UT US","1958-04-28",,"79","50","76"
"USC00427516","ST. GEORGE, UT US","1958-04-29",,"78","46","73"
"USC00427516","ST. GEORGE, UT US","1958-04-30",,"74","54","70"
"USC00427516","ST. GEORGE, UT US","1958-05-01",,"79","44","78"
"USC00427516","ST. GEORGE, UT US","1958-05-02",,"81","50","80"
"USC00427516","ST. GEORGE, UT US","1958-05-03",,"85","48","85"
"USC00427516","ST. GEORGE, UT US","1958-05-04",,"91","50","88"
"USC00427516","ST. GEORGE, UT US","1958-05-05",,"92","50","88"
"USC00427516","ST. GEORGE, UT US","1958-05-06",,"89","53","84"
"USC00427516","ST. GEORGE, UT US","1958-05-07",,"85","49","82"
"USC00427516","ST. GEORGE, UT US","1958-05-08",,"85","52","82"
"USC00427516","ST. GEORGE, UT US","1958-05-09",,"87","52","86"
"USC00427516","ST. GEORGE, UT US","1958-05-10",,"89","53","87"
"USC00427516","ST. GEORGE, UT US","1958-05-11",,"88","49","50"
"USC00427516","ST. GEORGE, UT US","1958-05-12",,"70","47","69"
"USC00427516","ST. GEORGE, UT US","1958-05-13",,"75","46","73"
"USC00427516","ST. GEORGE, UT US","1958-05-14",,"78","49","77"
"USC00427516","ST. GEORGE, UT US","1958-05-15",,"84","49","83"
"USC00427516","ST. GEORGE, UT US","1958-05-16",,"89","52","89"
"USC00427516","ST. GEORGE, UT US","1958-05-17",,"91","54","90"
"USC00427516","ST. GEORGE, UT US","1958-05-18",,"96","54","94"
"USC00427516","ST. GEORGE, UT US","1958-05-19",,"98","58","94"
"USC00427516","ST. GEORGE, UT US","1958-05-20",,"97","57","90"
"USC00427516","ST. GEORGE, UT US","1958-05-21",,"94","67","91"
"USC00427516","ST. GEORGE, UT US","1958-05-22",,"96","61","90"
"USC00427516","ST. GEORGE, UT US","1958-05-23",,"94","59","92"
"USC00427516","ST. GEORGE, UT US","1958-05-24",,"97","61","94"
"USC00427516","ST. GEORGE, UT US","1958-05-25",,"97","58","92"
"USC00427516","ST. GEORGE, UT US","1958-05-26",,"98","58","92"
"USC00427516","ST. GEORGE, UT US","1958-05-27",,"96","57","91"
"USC00427516","ST. GEORGE, UT US","1958-05-28",,"98","60","95"
"USC00427516","ST. GEORGE, UT US","1958-05-29",,"97","55","89"
"USC00427516","ST. GEORGE, UT US","1958-05-30",,"92","65","87"
"USC00427516","ST. GEORGE, UT US","1958-05-31",,"92","59","87"
"USC00427516","ST. GEORGE, UT US","1958-06-01",,"91","57","87"
"USC00427516","ST. GEORGE, UT US","1958-06-02",,"90","58","88"
"USC00427516","ST. GEORGE, UT US","1958-06-03",,"90","58","85"
"USC00427516","ST. GEORGE, UT US","1958-06-04",,"95","50","91"
